CA, Vcyl, PCyl, Mcyl, Mb, Mu, Min, Mout, Vb, Vu, Tb, Tu, Qb, Qu, Gamma, FuelM, IV A, EV A, IV V, EV V, IV P, EV P, WWork, PWork, CO, NO, CO2, HC, htLoss
282,     231.79,     153678,     118.87,     118.87,       0.00,      -0.00,       1.59,     231.79,       0.00,     1200.0,     1200.0,     -0.156,     -0.000,      1.282,        0.0,        0.0,     1738.8,      0.000,     49.467,     122156,     152402,    569.985,    -32.500,       0.00,       0.00,     120.83,       0.00,   -373.289
283,     228.19,     153905,     117.27,     117.27,       0.00,      -0.00,       1.60,     228.19,       0.00,     1198.7,     1198.7,     -0.155,     -0.000,      1.282,        0.0,        0.0,     1725.5,      0.000,     50.270,     122086,     152572,    569.985,    -31.946,       0.00,       0.00,     120.83,       0.00,   -373.443
284,     224.60,     154116,     115.65,     115.65,       0.00,      -0.00,       1.61,     224.60,       0.00,     1197.4,     1197.4,     -0.153,     -0.000,      1.283,        0.0,        0.0,     1711.9,      0.000,     50.838,     121988,     152735,    569.985,    -31.392,       0.00,       0.00,     120.83,       0.00,   -373.597
285,     221.00,     154322,     114.04,     114.04,       0.00,      -0.00,       1.61,     221.00,       0.00,     1196.1,     1196.1,     -0.152,     -0.000,      1.283,        0.0,        0.0,     1698.0,      0.000,     51.184,     121860,     152903,    569.985,    -30.837,       0.00,       0.00,     120.83,       0.00,   -373.749
286,     217.41,     154536,     112.43,     112.43,       0.00,      -0.00,       1.61,     217.41,       0.00,     1194.8,     1194.8,     -0.151,     -0.000,      1.283,        0.0,        0.0,     1684.0,      0.000,     51.337,     121703,     153094,    569.985,    -30.282,       0.00,       0.00,     120.83,       0.00,   -373.900
287,     213.82,     154766,     110.83,     110.83,       0.00,      -0.00,       1.60,     213.82,       0.00,     1193.4,     1193.4,     -0.149,     -0.000,      1.283,        0.0,        0.0,     1669.1,      0.000,     51.393,     121514,     153341,    569.985,    -29.727,       0.00,       0.00,     120.83,       0.00,   -374.049
288,     210.23,     155020,     109.24,     109.24,       0.00,      -0.00,       1.59,     210.23,       0.00,     1192.1,     1192.1,     -0.148,     -0.000,      1.283,        0.0,        0.0,     1653.7,      0.000,     51.257,     121293,     153622,    569.985,    -29.171,       0.00,       0.00,     120.83,       0.00,   -374.197
289,     206.65,     155309,     107.67,     107.67,       0.00,      -0.00,       1.57,     206.65,       0.00,     1190.9,     1190.9,     -0.147,     -0.000,      1.283,        0.0,        0.0,     1638.4,      0.000,     50.947,     121040,     153945,    569.985,    -28.615,       0.00,       0.00,     120.83,       0.00,   -374.344
290,     203.07,     155642,     106.13,     106.13,       0.00,      -0.00,       1.54,     203.07,       0.00,     1189.7,     1189.7,     -0.146,     -0.000,      1.283,        0.0,        0.0,     1622.4,      0.000,     50.486,     120755,     154320,    569.985,    -28.060,       0.00,       0.00,     120.83,       0.00,   -374.490
291,     199.51,     156029,     104.61,     104.61,       0.00,      -0.00,       1.52,     199.51,       0.00,     1188.5,     1188.5,     -0.144,     -0.000,      1.283,        0.0,        0.0,     1606.3,      0.000,     49.895,     120437,     154754,    569.985,    -27.504,       0.00,       0.00,     120.83,       0.00,   -374.634
292,     195.95,     156479,     103.13,     103.13,       0.00,      -0.00,       1.49,     195.95,       0.00,     1187.5,     1187.5,     -0.143,     -0.000,      1.283,        0.0,        0.0,     1590.2,      0.000,     49.187,     120087,     155255,    569.985,    -26.948,       0.00,       0.00,     120.83,       0.00,   -374.778
293,     192.41,     156999,     101.67,     101.67,       0.00,      -0.00,       1.45,     192.41,       0.00,     1186.5,     1186.5,     -0.142,     -0.000,      1.283,        0.0,        0.0,     1572.7,      0.000,     48.404,     119706,     155829,    569.985,    -26.393,       0.00,       0.00,     120.83,       0.00,   -374.920
294,     188.88,     157597,     100.25,     100.25,       0.00,      -0.00,       1.42,     188.88,       0.00,     1185.7,     1185.7,     -0.141,     -0.000,      1.283,        0.0,        0.0,     1555.3,      0.000,     47.571,     119293,     156481,    569.985,    -25.837,       0.00,       0.00,     120.83,       0.00,   -375.061
295,     185.36,     158278,      98.87,      98.87,       0.00,      -0.00,       1.38,     185.36,       0.00,     1185.0,     1185.0,     -0.140,     -0.000,      1.283,        0.0,        0.0,     1537.4,      0.000,     46.719,     118849,     157214,    569.985,    -25.281,       0.00,       0.00,     120.83,       0.00,   -375.201
296,     181.85,     159044,      97.52,      97.52,       0.00,      -0.00,       1.35,     181.85,       0.00,     1184.3,     1184.3,     -0.139,     -0.000,      1.283,        0.0,        0.0,     1518.6,      0.000,     45.879,     118376,     158031,    569.985,    -24.726,       0.00,       0.00,     120.83,       0.00,   -375.341
297,     178.37,     159900,      96.20,      96.20,       0.00,      -0.00,       1.32,     178.37,       0.00,     1183.8,     1183.8,     -0.139,     -0.000,      1.283,        0.0,        0.0,     1499.8,      0.000,     45.083,     117876,     158932,    569.985,    -24.170,       0.00,       0.00,     120.83,       0.00,   -375.479
298,     174.90,     160842,      94.91,      94.91,       0.00,      -0.00,       1.29,     174.90,       0.00,     1183.5,     1183.5,     -0.138,     -0.000,      1.283,        0.0,        0.0,     1481.8,      0.000,     44.349,     117348,     159916,    569.985,    -23.613,       0.00,       0.00,     120.83,       0.00,   -375.617
299,     171.45,     161869,      93.65,      93.65,       0.00,      -0.00,       1.27,     171.45,       0.00,     1183.2,     1183.2,     -0.137,     -0.000,      1.283,        0.0,        0.0,     1464.6,      0.000,     43.725,     116796,     160976,    569.985,    -23.057,       0.00,       0.00,     120.83,       0.00,   -375.755
300,     168.03,     162972,      92.40,      92.40,       0.00,      -0.00,       1.25,     168.03,       0.00,     1183.0,     1183.0,     -0.137,     -0.000,      1.283,        0.0,        0.0,     1447.5,      0.000,     43.236,     116220,     162106,    569.985,    -22.500,       0.00,       0.00,     120.83,       0.00,   -375.891
301,     164.62,     164144,      91.17,      91.17,       0.00,      -0.00,       1.23,     164.62,       0.00,     1182.9,     1182.9,     -0.136,     -0.000,      1.283,        0.0,        0.0,     1429.2,      0.000,     42.909,     115624,     163300,    569.985,    -21.943,       0.00,       0.00,     120.83,       0.00,   -376.027
302,     161.24,     165379,      89.95,      89.95,       0.00,      -0.00,       1.22,     161.24,       0.00,     1182.8,     1182.8,     -0.136,     -0.000,      1.283,        0.0,        0.0,     1409.0,      0.000,     42.776,     115007,     164548,    569.985,    -21.386,       0.00,       0.00,     120.83,       0.00,   -376.163
303,     157.88,     166668,      88.74,      88.74,       0.00,      -0.00,       1.21,     157.88,       0.00,     1182.8,     1182.8,     -0.135,     -0.000,      1.283,        0.0,        0.0,     1388.7,      0.000,     42.866,     114373,     165842,    569.985,    -20.829,       0.00,       0.00,     120.83,       0.00,   -376.298
304,     154.56,     167996,      87.53,      87.53,       0.00,      -0.00,       1.21,     154.56,       0.00,     1182.8,     1182.8,     -0.135,     -0.000,      1.283,        0.0,        0.0,     1367.7,      0.000,     43.190,     113723,     167169,    569.985,    -20.272,       0.00,       0.00,     120.83,       0.00,   -376.432
305,     151.26,     169349,      86.31,      86.31,       0.00,      -0.00,       1.22,     151.26,       0.00,     1182.9,     1182.9,     -0.134,     -0.000,      1.283,        0.0,        0.0,     1346.1,      0.000,     43.769,     113058,     168511,    569.985,    -19.716,       0.00,       0.00,     120.83,       0.00,   -376.566
306,     147.99,     170708,      85.07,      85.07,       0.00,      -0.00,       1.23,     147.99,       0.00,     1182.8,     1182.8,     -0.134,     -0.000,      1.283,        0.0,        0.0,     1324.4,      0.000,     44.613,     112380,     169850,    569.985,    -19.160,       0.00,       0.00,     120.83,       0.00,   -376.700
307,     144.75,     172055,      83.82,      83.82,       0.00,      -0.00,       1.25,     144.75,       0.00,     1182.8,     1182.8,     -0.133,     -0.000,      1.283,        0.0,        0.0,     1302.3,      0.000,     45.742,     111693,     171165,    569.985,    -18.606,       0.00,       0.00,     120.83,       0.00,   -376.833
308,     141.54,     173367,      82.54,      82.54,       0.00,      -0.00,       1.28,     141.54,       0.00,     1182.6,     1182.6,     -0.132,     -0.000,      1.283,        0.0,        0.0,     1280.0,      0.000,     47.132,     110998,     172435,    569.985,    -18.052,       0.00,       0.00,     120.83,       0.00,   -376.965
309,     138.36,     174623,      81.23,      81.23,       0.00,      -0.00,       1.31,     138.36,       0.00,     1182.3,     1182.3,     -0.132,     -0.000,      1.283,        0.0,        0.0,     1257.6,      0.000,     48.804,     110297,     173637,    569.985,    -17.501,       0.00,       0.00,     120.83,       0.00,   -377.097
310,     135.23,     175798,      79.89,      79.89,       0.00,      -0.00,       1.35,     135.23,       0.00,     1181.9,     1181.9,     -0.131,     -0.000,      1.283,        0.0,        0.0,     1234.6,      0.000,     50.760,     109592,     174746,    569.985,    -16.953,       0.00,       0.00,     120.83,       0.00,   -377.228
311,     132.12,     176869,      78.50,      78.50,       0.00,      -0.00,       1.39,     132.12,       0.00,     1181.2,     1181.2,     -0.130,     -0.000,      1.283,        0.0,        0.0,     1211.6,      0.000,     53.003,     108883,     175737,    569.985,    -16.407,       0.00,       0.00,     120.83,       0.00,   -377.358
312,     129.06,     177810,      77.06,      77.06,       0.00,      -0.00,       1.43,     129.06,       0.00,     1180.4,     1180.4,     -0.129,     -0.000,      1.284,        0.0,        0.0,     1188.4,      0.000,     55.535,     108174,     176584,    569.985,    -15.866,       0.00,       0.00,     120.83,       0.00,   -377.488
313,     126.03,     178593,      75.58,      75.58,       0.00,      -0.00,       1.48,     126.03,       0.00,     1179.3,     1179.3,     -0.128,     -0.000,      1.284,        0.0,        0.0,     1164.0,      0.000,     58.352,     107464,     177260,    569.985,    -15.329,       0.00,       0.00,     120.83,       0.00,   -377.616
314,     123.05,     179198,      74.04,      74.04,       0.00,      -0.00,       1.54,     123.05,       0.00,     1177.9,     1177.9,     -0.127,     -0.000,      1.284,        0.0,        0.0,     1139.6,      0.000,     61.458,     106756,     177741,    569.985,    -14.798,       0.00,       0.00,     120.83,       0.00,   -377.743
315,     120.11,     179595,      72.45,      72.45,       0.00,      -0.00,       1.59,     120.11,       0.00,     1176.1,     1176.1,     -0.126,     -0.000,      1.284,        0.0,        0.0,     1114.9,      0.000,     64.848,     106051,     178000,    569.985,    -14.274,       0.00,       0.00,     120.83,       0.00,   -377.869
316,     117.21,     179762,      70.81,      70.81,       0.00,      -0.00,       1.65,     117.21,       0.00,     1174.0,     1174.0,     -0.124,     -0.000,      1.284,        0.0,        0.0,     1089.8,      0.000,     68.542,     105350,     178023,    569.985,    -13.757,       0.00,       0.00,     120.83,       0.00,   -377.994
317,     114.35,     179671,      69.10,      69.10,       0.00,      -0.00,       1.70,     114.35,       0.00,     1171.6,     1171.6,     -0.123,     -0.000,      1.284,        0.0,        0.0,     1064.7,      0.000,     72.453,     104654,     177776,    569.985,    -13.248,       0.00,       0.00,     120.83,       0.00,   -378.116
318,     111.55,     179306,      67.35,      67.35,       0.00,      -0.00,       1.75,     111.55,       0.00,     1168.7,     1168.7,     -0.121,     -0.000,      1.284,        0.0,        0.0,     1039.6,      0.000,     76.427,     103966,     177247,    569.985,    -12.748,       0.00,       0.00,     120.83,       0.00,   -378.237
319,     108.78,     178661,      65.55,      65.55,       0.00,      -0.00,       1.80,     108.78,       0.00,     1165.4,     1165.4,     -0.119,     -0.000,      1.284,        0.0,        0.0,     1014.5,      0.000,     80.423,     103285,     176435,    569.985,    -12.259,       0.00,       0.00,     120.83,       0.00,   -378.356
320,     106.07,     177736,      63.72,      63.72,       0.00,      -0.00,       1.83,     106.07,       0.00,     1161.6,     1161.6,     -0.117,     -0.000,      1.285,        0.0,        0.0,      989.3,      0.000,     84.412,     102612,     175342,    569.985,    -11.781,       0.00,       0.00,     120.83,       0.00,   -378.473
