CA, Vcyl, PCyl, mcyl, mb, mu, min, mout, Vb, Vu, Tb, Tu, Qb, Qu, Gamma, xb, IV A, EV A, IV V, EV V, IV P, EV P, WWork, PWork, CO, NO, CO2, HC, htLoss
-262,     295.89,      72754,     224.57,       0.00,     224.57,       2.41,       0.00,       0.00,     295.89,      353.3,      353.3,     -0.000,      0.022,      1.348,        0.0,     2147.3,        0.0,     32.914,      0.000,      73039,     150464,    536.462,    -22.916,       0.00,       0.00,     120.83,       0.00,       -349
-261,     299.20,      72600,     226.95,       0.00,     226.95,       2.37,       0.00,       0.00,     299.20,      352.6,      352.6,     -0.000,      0.022,      1.348,        0.0,     2153.5,        0.0,     32.371,      0.000,      72874,     151025,    536.462,    -23.155,       0.00,       0.00,     120.83,       0.00,       -349
-260,     302.48,      72445,     229.28,       0.00,     229.28,       2.33,       0.00,       0.00,     302.48,      351.9,      351.9,     -0.000,      0.022,      1.348,        0.0,     2159.0,        0.0,     31.805,      0.000,      72709,     151582,    536.462,    -23.392,       0.00,       0.00,     120.83,       0.00,       -349
-259,     305.73,      72288,     231.58,       0.00,     231.58,       2.29,       0.00,       0.00,     305.73,      351.3,      351.3,     -0.000,      0.023,      1.348,        0.0,     2164.5,        0.0,     31.227,      0.000,      72543,     152131,    536.462,    -23.626,       0.00,       0.00,     120.83,       0.00,       -349
-258,     308.96,      72130,     233.83,       0.00,     233.83,       2.25,       0.00,       0.00,     308.96,      350.7,      350.7,     -0.000,      0.023,      1.348,        0.0,     2169.3,        0.0,     30.651,      0.000,      72375,     152667,    536.462,    -23.858,       0.00,       0.00,     120.83,       0.00,       -349
-257,     312.16,      71971,     236.05,       0.00,     236.05,       2.21,       0.00,       0.00,     312.16,      350.1,      350.1,     -0.000,      0.023,      1.348,        0.0,     2174.0,        0.0,     30.095,      0.000,      72206,     153184,    536.462,    -24.087,       0.00,       0.00,     120.83,       0.00,       -349
-256,     315.33,      71810,     238.22,       0.00,     238.22,       2.18,       0.00,       0.00,     315.33,      349.5,      349.5,     -0.000,      0.024,      1.349,        0.0,     2178.5,        0.0,     29.583,      0.000,      72037,     153677,    536.462,    -24.314,       0.00,       0.00,     120.83,       0.00,       -349
-255,     318.48,      71650,     240.37,       0.00,     240.37,       2.14,       0.00,       0.00,     318.48,      348.9,      348.9,     -0.000,      0.024,      1.349,        0.0,     2181.4,        0.0,     29.141,      0.000,      71870,     154139,    536.462,    -24.538,       0.00,       0.00,     120.83,       0.00,       -349
-254,     321.59,      71492,     242.49,       0.00,     242.49,       2.12,       0.00,       0.00,     321.59,      348.3,      348.3,     -0.000,      0.024,      1.349,        0.0,     2184.2,        0.0,     28.800,      0.000,      71706,     154563,    536.462,    -24.760,       0.00,       0.00,     120.83,       0.00,       -349
-253,     324.67,      71338,     244.59,       0.00,     244.59,       2.10,       0.00,       0.00,     324.67,      347.8,      347.8,     -0.000,      0.025,      1.349,        0.0,     2187.0,        0.0,     28.595,      0.000,      71549,     154942,    536.462,    -24.979,       0.00,       0.00,     120.83,       0.00,       -349
-252,     327.73,      71191,     246.69,       0.00,     246.69,       2.10,       0.00,       0.00,     327.73,      347.3,      347.3,     -0.000,      0.025,      1.349,        0.0,     2188.6,        0.0,     28.560,      0.000,      71402,     155269,    536.462,    -25.195,       0.00,       0.00,     120.83,       0.00,       -349
-251,     330.75,      71056,     248.80,       0.00,     248.80,       2.11,       0.00,       0.00,     330.75,      346.8,      346.8,     -0.000,      0.025,      1.349,        0.0,     2190.2,        0.0,     28.733,      0.000,      71269,     155538,    536.462,    -25.408,       0.00,       0.00,     120.83,       0.00,       -349
-250,     333.73,      70938,     250.94,       0.00,     250.94,       2.14,       0.00,       0.00,     333.73,      346.3,      346.3,     -0.000,      0.025,      1.349,        0.0,     2191.5,        0.0,     29.147,      0.000,      71156,     155739,    536.462,    -25.619,       0.00,       0.00,     120.83,       0.00,       -349
-249,     336.69,      70841,     253.13,       0.00,     253.13,       2.19,       0.00,       0.00,     336.69,      345.9,      345.9,     -0.000,      0.026,      1.349,        0.0,     2192.3,        0.0,     29.833,      0.000,      71070,     155868,    536.462,    -25.827,       0.00,       0.00,     120.83,       0.00,       -349
-248,     339.61,      70772,     255.39,       0.00,     255.39,       2.26,       0.00,       0.00,     339.61,      345.5,      345.5,     -0.000,      0.026,      1.349,        0.0,     2193.1,        0.0,     30.817,      0.000,      71016,     155915,    536.462,    -26.032,       0.00,       0.00,     120.83,       0.00,       -349
-247,     342.49,      70737,     257.75,       0.00,     257.75,       2.36,       0.00,       0.00,     342.49,      345.1,      345.1,     -0.000,      0.026,      1.349,        0.0,     2193.1,        0.0,     32.092,      0.000,      71002,     155876,    536.462,    -26.235,       0.00,       0.00,     120.83,       0.00,       -349
-246,     345.35,      70742,     260.22,       0.00,     260.22,       2.47,       0.00,       0.00,     345.35,      344.8,      344.8,     -0.000,      0.026,      1.349,        0.0,     2192.4,        0.0,     33.672,      0.000,      71035,     155744,    536.462,    -26.436,       0.00,       0.00,     120.83,       0.00,       -349
-245,     348.16,      70794,     262.83,       0.00,     262.83,       2.61,       0.00,       0.00,     348.16,      344.5,      344.5,     -0.000,      0.027,      1.349,        0.0,     2191.6,        0.0,     35.531,      0.000,      71121,     155514,    536.462,    -26.634,       0.00,       0.00,     120.83,       0.00,       -349
-244,     350.94,      70898,     265.60,       0.00,     265.60,       2.76,       0.00,       0.00,     350.94,      344.3,      344.3,     -0.000,      0.027,      1.349,        0.0,     2189.7,        0.0,     37.623,      0.000,      71266,     155180,    536.462,    -26.830,       0.00,       0.00,     120.83,       0.00,       -349
-243,     353.69,      71059,     268.53,       0.00,     268.53,       2.93,       0.00,       0.00,     353.69,      344.1,      344.1,     -0.000,      0.027,      1.349,        0.0,     2187.4,        0.0,     39.892,      0.000,      71474,     154739,    536.462,    -27.023,       0.00,       0.00,     120.83,       0.00,       -349
-242,     356.39,      71279,     271.65,       0.00,     271.65,       3.12,       0.00,       0.00,     356.39,      344.0,      344.0,     -0.000,      0.028,      1.349,        0.0,     2185.0,        0.0,     42.268,      0.000,      71748,     154187,    536.462,    -27.215,       0.00,       0.00,     120.83,       0.00,       -349
-241,     359.06,      71561,     274.94,       0.00,     274.94,       3.30,       0.00,       0.00,     359.06,      343.9,      343.9,     -0.000,      0.028,      1.349,        0.0,     2181.2,        0.0,     44.673,      0.000,      72088,     153524,    536.462,    -27.405,       0.00,       0.00,     120.83,       0.00,       -349
-240,     361.69,      71904,     278.43,       0.00,     278.43,       3.48,       0.00,       0.00,     361.69,      343.9,      343.9,     -0.000,      0.028,      1.349,        0.0,     2177.3,        0.0,     47.065,      0.000,      72493,     152748,    536.462,    -27.593,       0.00,       0.00,     120.83,       0.00,       -349
-239,     364.29,      72307,     282.09,       0.00,     282.09,       3.66,       0.00,       0.00,     364.29,      343.9,      343.9,     -0.000,      0.028,      1.349,        0.0,     2173.3,        0.0,     49.343,      0.000,      72960,     151860,    536.462,    -27.779,       0.00,       0.00,     120.83,       0.00,       -349
-238,     366.84,      72768,     285.92,       0.00,     285.92,       3.83,       0.00,       0.00,     366.84,      344.0,      344.0,     -0.000,      0.029,      1.349,        0.0,     2168.6,        0.0,     51.465,      0.000,      73483,     150862,    536.462,    -27.963,       0.00,       0.00,     120.83,       0.00,       -349
-237,     369.36,      73282,     289.91,       0.00,     289.91,       3.99,       0.00,       0.00,     369.36,      344.1,      344.1,     -0.000,      0.029,      1.349,        0.0,     2163.9,        0.0,     53.404,      0.000,      74059,     149759,    536.462,    -28.146,       0.00,       0.00,     120.83,       0.00,       -349
-236,     371.83,      73845,     294.04,       0.00,     294.04,       4.13,       0.00,       0.00,     371.83,      344.2,      344.2,     -0.000,      0.029,      1.349,        0.0,     2158.6,        0.0,     55.125,      0.000,      74680,     148555,    536.462,    -28.328,       0.00,       0.00,     120.83,       0.00,       -349
-235,     374.27,      74453,     298.30,       0.00,     298.30,       4.26,       0.00,       0.00,     374.27,      344.4,      344.4,     -0.000,      0.030,      1.349,        0.0,     2152.3,        0.0,     56.636,      0.000,      75342,     147257,    536.462,    -28.507,       0.00,       0.00,     120.83,       0.00,       -349
-234,     376.67,      75099,     302.67,       0.00,     302.67,       4.37,       0.00,       0.00,     376.67,      344.6,      344.6,     -0.000,      0.030,      1.349,        0.0,     2146.1,        0.0,     57.925,      0.000,      76039,     145874,    536.462,    -28.686,       0.00,       0.00,     120.83,       0.00,       -349
-233,     379.02,      75781,     307.14,       0.00,     307.14,       4.47,       0.00,       0.00,     379.02,      344.8,      344.8,     -0.000,      0.030,      1.349,        0.0,     2138.9,        0.0,     59.006,      0.000,      76764,     144415,    536.462,    -28.863,       0.00,       0.00,     120.83,       0.00,       -349
-232,     381.34,      76491,     311.70,       0.00,     311.70,       4.55,       0.00,       0.00,     381.34,      345.1,      345.1,     -0.000,      0.031,      1.349,        0.0,     2131.1,        0.0,     59.905,      0.000,      77514,     142890,    536.462,    -29.038,       0.00,       0.00,     120.83,       0.00,       -349
-231,     383.61,      77227,     316.32,       0.00,     316.32,       4.63,       0.00,       0.00,     383.61,      345.4,      345.4,     -0.000,      0.031,      1.349,        0.0,     2123.2,        0.0,     60.639,      0.000,      78284,     141310,    536.462,    -29.212,       0.00,       0.00,     120.83,       0.00,       -349
-230,     385.84,      77985,     321.01,       0.00,     321.01,       4.69,       0.00,       0.00,     385.84,      345.6,      345.6,     -0.000,      0.031,      1.349,        0.0,     2114.8,        0.0,     61.246,      0.000,      79073,     139685,    536.462,    -29.385,       0.00,       0.00,     120.83,       0.00,       -348
-229,     388.03,      78762,     325.74,       0.00,     325.74,       4.74,       0.00,       0.00,     388.03,      345.9,      345.9,     -0.000,      0.032,      1.349,        0.0,     2106.1,        0.0,     61.700,      0.000,      79875,     138028,    536.462,    -29.556,       0.00,       0.00,     120.83,       0.00,       -348
-228,     390.18,      79554,     330.52,       0.00,     330.52,       4.78,       0.00,       0.00,     390.18,      346.2,      346.2,     -0.000,      0.032,      1.349,        0.0,     2097.5,        0.0,     62.029,      0.000,      80689,     136349,    536.462,    -29.725,       0.00,       0.00,     120.83,       0.00,       -348
