CA, Vcyl, PCyl, Mcyl, Mb, Mu, Min, Mout, Vb, Vu, Tb, Tu, Qb, Qu, Gamma, FuelM, IV A, EV A, IV V, EV V, IV P, EV P, WWork, PWork, CO, NO, CO2, HC, htLoss
316,     113.89,     178173,      73.00,      73.00,       0.00,      -0.00,       1.58,     113.89,       0.00,     1136.0,     1136.0,     -0.118,     -0.000,      1.286,        0.0,        0.0,     1089.8,      0.000,     64.324,     100242,     176603,    552.116,    -10.065,       0.00,       0.00,     120.83,       0.00,   -436.182
317,     111.04,     178579,      71.37,      71.37,       0.00,      -0.00,       1.63,     111.04,       0.00,     1134.2,     1134.2,     -0.116,     -0.000,      1.286,        0.0,        0.0,     1064.7,      0.000,     67.556,      99547,     176885,    552.116,     -9.559,       0.00,       0.00,     120.83,       0.00,   -436.299
318,     108.23,     178768,      69.69,      69.69,       0.00,      -0.00,       1.68,     108.23,       0.00,     1132.0,     1132.0,     -0.115,     -0.000,      1.286,        0.0,        0.0,     1039.6,      0.000,     70.932,      98872,     176940,    552.116,     -9.061,       0.00,       0.00,     120.83,       0.00,   -436.414
319,     105.47,     178726,      67.97,      67.97,       0.00,      -0.00,       1.72,     105.47,       0.00,     1129.4,     1129.4,     -0.113,     -0.000,      1.287,        0.0,        0.0,     1014.5,      0.000,     74.436,      98216,     176755,    552.116,     -8.572,       0.00,       0.00,     120.83,       0.00,   -436.527
320,     102.75,     178441,      66.21,      66.21,       0.00,      -0.00,       1.76,     102.75,       0.00,     1126.5,     1126.5,     -0.112,     -0.000,      1.287,        0.0,        0.0,      989.3,      0.000,     78.042,      97579,     176319,    552.116,     -8.092,       0.00,       0.00,     120.83,       0.00,   -436.639
321,     100.09,     177905,      64.41,      64.41,       0.00,      -0.00,       1.80,     100.09,       0.00,     1123.3,     1123.3,     -0.110,     -0.000,      1.287,        0.0,        0.0,      963.7,      0.000,     81.702,      96964,     175611,    552.116,     -7.623,       0.00,       0.00,     120.83,       0.00,   -436.749
322,      97.48,     177076,      62.54,      62.54,       0.00,      -0.00,       1.88,      97.48,       0.00,     1119.6,     1119.6,     -0.108,     -0.000,      1.287,        0.0,        0.0,      937.9,      0.000,     85.176,      96368,     174556,    552.116,     -7.165,       0.00,       0.00,     120.83,       0.00,   -436.857
323,      94.92,     175830,      60.60,      60.60,       0.00,      -0.00,       1.93,      94.92,       0.00,     1115.3,     1115.3,     -0.106,     -0.000,      1.287,        0.0,        0.0,      912.1,      0.000,     88.247,      95793,     173096,    552.116,     -6.719,       0.00,       0.00,     120.83,       0.00,   -436.963
324,      92.41,     174183,      58.62,      58.62,       0.00,      -0.00,       1.98,      92.41,       0.00,     1110.4,     1110.4,     -0.103,     -0.000,      1.288,        0.0,        0.0,      885.7,      0.000,     90.900,      95237,     171249,    552.116,     -6.287,       0.00,       0.00,     120.83,       0.00,   -437.066
325,      89.96,     172159,      56.61,      56.61,       0.00,      -0.00,       2.01,      89.96,       0.00,     1104.9,     1104.9,     -0.100,     -0.000,      1.288,        0.0,        0.0,      859.2,      0.000,     93.124,      94701,     169043,    552.116,     -5.869,       0.00,       0.00,     120.83,       0.00,   -437.166
326,      87.56,     169782,      54.58,      54.58,       0.00,      -0.00,       2.03,      87.56,       0.00,     1098.9,     1098.9,     -0.098,     -0.000,      1.289,        0.0,        0.0,      832.9,      0.000,     94.819,      94184,     166493,    552.116,     -5.467,       0.00,       0.00,     120.83,       0.00,   -437.264
327,      85.22,     167095,      52.55,      52.55,       0.00,      -0.00,       2.03,      85.22,       0.00,     1092.4,     1092.4,     -0.095,     -0.000,      1.289,        0.0,        0.0,      809.5,      0.000,     95.993,      93685,     163638,    552.116,     -5.081,       0.00,       0.00,     120.83,       0.00,   -437.358
328,      82.93,     164138,      50.53,      50.53,       0.00,      -0.00,       2.02,      82.93,       0.00,     1085.4,     1085.4,     -0.091,     -0.000,      1.289,        0.0,        0.0,      786.0,      0.000,     96.673,      93204,     160537,    552.116,     -4.711,       0.00,       0.00,     120.83,       0.00,   -437.450
329,      80.71,     160955,      48.53,      48.53,       0.00,      -0.00,       2.00,      80.71,       0.00,     1078.1,     1078.1,     -0.088,     -0.000,      1.290,        0.0,        0.0,      762.5,      0.000,     96.852,      92740,     157233,    552.116,     -4.357,       0.00,       0.00,     120.83,       0.00,   -437.538
330,      78.54,     157588,      46.57,      46.57,       0.00,      -0.00,       1.96,      78.54,       0.00,     1070.4,     1070.4,     -0.085,     -0.000,      1.290,        0.0,        0.0,      736.0,      0.000,     96.462,      92292,     153754,    552.116,     -4.021,       0.00,       0.00,     120.83,       0.00,   -437.623
331,      76.44,     154092,      44.66,      44.66,       0.00,      -0.00,       1.91,      76.44,       0.00,     1062.4,     1062.4,     -0.082,     -0.000,      1.291,        0.0,        0.0,      709.5,      0.000,     95.591,      91859,     150165,    552.116,     -3.701,       0.00,       0.00,     120.83,       0.00,   -437.705
332,      74.40,     150510,      42.81,      42.81,       0.00,      -0.00,       1.85,      74.40,       0.00,     1054.2,     1054.2,     -0.079,     -0.000,      1.292,        0.0,        0.0,      683.1,      0.000,     94.261,      91441,     146511,    552.116,     -3.398,       0.00,       0.00,     120.83,       0.00,   -437.784
333,      72.41,     146885,      41.03,      41.03,       0.00,      -0.00,       1.78,      72.41,       0.00,     1045.9,     1045.9,     -0.076,     -0.000,      1.292,        0.0,        0.0,      657.3,      0.000,     92.500,      91037,     142837,    552.116,     -3.112,       0.00,       0.00,     120.83,       0.00,   -437.859
334,      70.50,     143256,      39.31,      39.31,       0.00,      -0.00,       1.71,      70.50,       0.00,     1037.4,     1037.4,     -0.072,     -0.000,      1.293,        0.0,        0.0,      631.5,      0.000,     90.343,      90646,     139177,    552.116,     -2.842,       0.00,       0.00,     120.83,       0.00,   -437.932
335,      68.65,     139660,      37.68,      37.68,       0.00,      -0.00,       1.63,      68.65,       0.00,     1028.9,     1028.9,     -0.069,     -0.000,      1.293,        0.0,        0.0,      605.4,      0.000,     87.829,      90267,     135560,    552.116,     -2.588,       0.00,       0.00,     120.83,       0.00,   -438.001
336,      66.86,     136128,      36.13,      36.13,       0.00,      -0.00,       1.55,      66.86,       0.00,     1020.4,     1020.4,     -0.067,     -0.000,      1.294,        0.0,        0.0,      578.9,      0.000,     84.989,      89900,     132015,    552.116,     -2.349,       0.00,       0.00,     120.83,       0.00,   -438.068
337,      65.14,     132690,      34.66,      34.66,       0.00,      -0.00,       1.47,      65.14,       0.00,     1011.9,     1011.9,     -0.064,     -0.000,      1.295,        0.0,        0.0,      552.4,      0.000,     81.968,      89543,     128591,    552.116,     -2.126,       0.00,       0.00,     120.83,       0.00,   -438.131
338,      63.49,     129357,      33.27,      33.27,       0.00,      -0.00,       1.39,      63.49,       0.00,     1003.6,     1003.6,     -0.061,     -0.000,      1.295,        0.0,        0.0,      526.3,      0.000,     78.750,      89195,     125300,    552.116,     -1.916,       0.00,       0.00,     120.83,       0.00,   -438.193
339,      61.90,     126145,      31.96,      31.96,       0.00,      -0.00,       1.30,      61.90,       0.00,      995.4,      995.4,     -0.059,     -0.000,      1.296,        0.0,        0.0,      500.5,      0.000,     75.320,      88857,     122140,    552.116,     -1.721,       0.00,       0.00,     120.83,       0.00,   -438.251
340,      60.38,     123071,      30.74,      30.74,       0.00,      -0.00,       1.22,      60.38,       0.00,      987.3,      987.3,     -0.056,     -0.000,      1.296,        0.0,        0.0,      474.7,      0.000,     71.711,      88528,     119120,    552.116,     -1.538,       0.00,       0.00,     120.83,       0.00,   -438.308
341,      58.94,     118782,      28.45,      28.45,       0.00,      -0.00,       2.29,       0.00,       0.00,      536.4,      896.1,     -0.014,     -0.048,      1.321,        0.0,        0.0,      448.9,      0.000,     73.653,      88207,     117860,    552.116,     -1.370,       0.00,       0.00,     120.83,       0.00,   -438.369
342,      57.56,     114318,      27.08,      27.08,       0.00,      -0.00,       1.38,       0.00,       0.00,      896.1,      885.1,     -0.046,     -0.045,      1.276,        0.0,        0.0,      423.0,      0.000,     75.133,      87893,     116425,    552.116,     -1.217,       0.00,       0.00,     120.83,       0.00,   -438.459
343,      56.25,     110461,      25.89,      25.89,       0.00,      -0.00,       1.18,       0.00,       0.00,      885.1,      874.0,     -0.043,     -0.042,      1.277,        0.0,        0.0,      397.2,      0.000,     65.963,      87588,     112371,    552.116,     -1.077,       0.00,       0.00,     120.83,       0.00,   -438.545
344,      55.02,     107238,      24.87,      24.87,       0.00,      -0.00,       1.03,       0.00,       0.00,      874.0,      864.1,     -0.041,     -0.040,      1.278,        0.0,        0.3,      372.1,     -0.097,     58.329,      87318,     108922,    552.116,     -0.948,       0.00,       0.00,     120.83,       0.00,   -438.626
345,      53.85,     104478,      23.96,      23.96,       0.00,      -0.01,       0.90,       0.00,       0.00,      864.1,      855.1,     -0.039,     -0.038,      1.279,        0.0,        1.9,      347.0,     -0.515,     51.865,      87139,     105940,    552.116,     -0.830,       0.00,       0.00,     120.83,       0.00,   -438.703
346,      52.76,     102093,      23.16,      23.16,       0.00,      -0.01,       0.79,       0.00,       0.00,      855.1,      847.0,     -0.037,     -0.037,      1.280,        0.0,        3.5,      322.1,     -0.868,     46.197,      86954,     103324,    552.116,     -0.722,       0.00,       0.00,     120.83,       0.00,   -438.777
347,      51.75,     100001,      22.45,      22.45,       0.00,      -0.02,       0.69,       0.00,       0.00,      847.0,      839.4,     -0.036,     -0.035,      1.280,        0.0,        5.4,      299.1,     -1.245,     41.204,      86798,     101036,    552.116,     -0.624,       0.00,       0.00,     120.83,       0.00,   -438.849
348,      50.80,      98179,      21.82,      21.82,       0.00,      -0.03,       0.60,       0.00,       0.00,      839.4,      832.4,     -0.035,     -0.034,      1.281,        0.0,        7.7,      276.1,     -1.672,     36.327,      86660,      98947,    552.116,     -0.535,       0.00,       0.00,     120.83,       0.00,   -438.917
349,      49.93,      96590,      21.27,      21.27,       0.00,      -0.03,       0.52,       0.00,       0.00,      832.4,      825.8,     -0.033,     -0.033,      1.282,        0.0,       10.1,      253.8,     -2.042,     31.825,      86515,      97100,    552.116,     -0.455,       0.00,       0.00,     120.83,       0.00,   -438.983
350,      49.13,      95177,      20.78,      20.78,       0.00,      -0.04,       0.45,       0.00,       0.00,      825.8,      819.7,     -0.032,     -0.032,      1.283,        0.0,       12.9,      232.8,     -2.452,     27.771,      86389,      95491,    552.116,     -0.382,       0.00,       0.00,     120.83,       0.00,   -439.048
351,      48.41,      93912,      20.35,      20.35,       0.00,      -0.04,       0.39,       0.00,       0.00,      819.7,      813.8,     -0.031,     -0.031,      1.283,        0.0,       16.1,      211.9,     -2.852,     23.986,      86262,      94053,    552.116,     -0.318,       0.00,       0.00,     120.83,       0.00,   -439.110
352,      47.77,      92762,      19.97,      19.97,       0.00,      -0.05,       0.33,       0.00,       0.00,      813.8,      808.2,     -0.030,     -0.030,      1.284,        0.0,       19.2,      192.4,     -3.185,     20.552,      86124,      92784,    552.116,     -0.262,       0.00,       0.00,     120.83,       0.00,   -439.170
353,      47.19,      91674,      19.63,      19.63,       0.00,      -0.06,       0.28,       0.00,       0.00,      808.2,      802.7,     -0.030,     -0.029,      1.285,        0.0,       23.9,      174.3,     -3.686,     17.422,      86034,      91652,    552.116,     -0.213,       0.00,       0.00,     120.83,       0.00,   -439.229
354,      46.70,      90641,      19.34,      19.34,       0.00,      -0.07,       0.23,       0.00,       0.00,      802.7,      797.3,     -0.029,     -0.029,      1.285,        0.0,       28.9,      156.2,     -4.116,     14.436,      85927,      90607,    552.116,     -0.171,       0.00,       0.00,     120.83,       0.00,   -439.287
