CA, Vcyl, PCyl, mcyl, mb, mu, min, mout, Vb, Vu, Tb, Tu, Qb, Qu, Gamma, xb, IV A, EV A, IV V, EV V, IV P, EV P, WWork, PWork, CO, NO, CO2, HC, htLoss
115,     529.00,     573212,     621.87,     621.87,     621.87,       0.00,       0.00,     529.00,       0.00,     1675.9,     1675.9,     -0.594,     -0.000,      1.262,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     118125,    663.270,      0.000,       0.24,       0.07,     120.56,       0.00,       -259
116,     533.09,     567394,     621.87,     621.87,     621.87,       0.00,       0.00,     533.09,       0.00,     1671.8,     1671.8,     -0.590,     -0.000,      1.262,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     118125,    665.577,      0.000,       0.24,       0.07,     120.57,       0.00,       -260
117,     537.13,     561754,     621.87,     621.87,     621.87,       0.00,       0.00,     537.13,       0.00,     1667.7,     1667.7,     -0.587,     -0.000,      1.262,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     118125,    667.829,      0.000,       0.23,       0.06,     120.58,       0.00,       -260
118,     541.11,     556286,     621.87,     621.87,     621.87,       0.00,       0.00,     541.11,       0.00,     1663.7,     1663.7,     -0.583,     -0.000,      1.263,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     118125,    670.027,      0.000,       0.22,       0.06,     120.59,       0.00,       -261
119,     545.03,     550985,     621.87,     621.87,     621.87,       0.00,       0.00,     545.03,       0.00,     1659.8,     1659.8,     -0.580,     -0.000,      1.263,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     118125,    672.173,      0.000,       0.22,       0.06,     120.59,       0.00,       -261
120,     548.90,     545846,     621.87,     621.87,     621.87,       0.00,       0.00,     548.90,       0.00,     1656.0,     1656.0,     -0.576,     -0.000,      1.263,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     118125,    674.266,      0.000,       0.21,       0.06,     120.60,       0.00,       -262
121,     552.70,     540863,     621.87,     621.87,     621.87,       0.00,       0.00,     552.70,       0.00,     1652.3,     1652.3,     -0.573,     -0.000,      1.263,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     118125,    676.308,      0.000,       0.20,       0.06,     120.61,       0.00,       -262
122,     556.45,     536032,     621.87,     621.87,     621.87,       0.00,       0.00,     556.45,       0.00,     1648.6,     1648.6,     -0.570,     -0.000,      1.263,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     118125,    678.301,      0.000,       0.20,       0.05,     120.61,       0.00,       -263
123,     560.14,     531349,     621.87,     621.87,     621.87,       0.00,       0.00,     560.14,       0.00,     1645.0,     1645.0,     -0.567,     -0.000,      1.263,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     118125,    680.244,      0.000,       0.19,       0.05,     120.62,       0.00,       -264
124,     563.76,     526807,     621.87,     621.87,     621.87,       0.00,       0.00,     563.76,       0.00,     1641.5,     1641.5,     -0.564,     -0.000,      1.263,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     118125,    682.138,      0.000,       0.19,       0.05,     120.63,       0.00,       -264
125,     567.33,     522405,     621.87,     621.87,     621.87,       0.00,       0.00,     567.33,       0.00,     1638.1,     1638.1,     -0.561,     -0.000,      1.263,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     118125,    683.986,      0.000,       0.18,       0.05,     120.63,       0.00,       -265
126,     570.84,     518136,     621.87,     621.87,     621.87,       0.00,       0.00,     570.84,       0.00,     1634.8,     1634.8,     -0.558,     -0.000,      1.263,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     118125,    685.786,      0.000,       0.18,       0.05,     120.64,       0.00,       -265
127,     574.28,     513998,     621.87,     621.87,     621.87,       0.00,       0.00,     574.28,       0.00,     1631.5,     1631.5,     -0.555,     -0.000,      1.264,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     118125,    687.540,      0.000,       0.17,       0.05,     120.64,       0.00,       -266
128,     577.66,     509987,     621.87,     621.87,     621.87,       0.00,       0.00,     577.66,       0.00,     1628.3,     1628.3,     -0.552,     -0.000,      1.264,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     118125,    689.249,      0.000,       0.17,       0.05,     120.65,       0.00,       -266
129,     580.98,     506099,     621.87,     621.87,     621.87,       0.00,       0.00,     580.98,       0.00,     1625.2,     1625.2,     -0.550,     -0.000,      1.264,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     118125,    690.914,      0.000,       0.17,       0.05,     120.65,       0.00,       -267
130,     584.24,     502330,     621.87,     621.87,     621.87,       0.00,       0.00,     584.24,       0.00,     1622.2,     1622.2,     -0.547,     -0.000,      1.264,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     118125,    692.535,      0.000,       0.16,       0.04,     120.65,       0.00,       -267
131,     587.44,     498677,     621.87,     621.87,     621.87,       0.00,       0.00,     587.44,       0.00,     1619.2,     1619.2,     -0.545,     -0.000,      1.264,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     118125,    694.113,      0.000,       0.16,       0.04,     120.66,       0.00,       -268
132,     590.57,     495138,     621.87,     621.87,     621.87,       0.00,       0.00,     590.57,       0.00,     1616.3,     1616.3,     -0.542,     -0.000,      1.264,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     118125,    695.648,      0.000,       0.15,       0.04,     120.66,       0.00,       -269
133,     593.64,     491708,     621.87,     621.87,     621.87,       0.00,       0.00,     593.64,       0.00,     1613.4,     1613.4,     -0.540,     -0.000,      1.264,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     118125,    697.142,      0.000,       0.15,       0.04,     120.67,       0.00,       -269
134,     596.64,     488385,     621.87,     621.87,     621.87,       0.00,       0.00,     596.64,       0.00,     1610.6,     1610.6,     -0.538,     -0.000,      1.264,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     118125,    698.594,      0.000,       0.15,       0.04,     120.67,       0.00,       -270
135,     599.59,     485167,     621.87,     621.87,     621.87,       0.00,       0.00,     599.59,       0.00,     1607.9,     1607.9,     -0.536,     -0.000,      1.264,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     118125,    700.006,      0.000,       0.14,       0.04,     120.67,       0.00,       -270
136,     602.47,     482049,     621.87,     621.87,     621.87,       0.00,       0.00,     602.47,       0.00,     1605.2,     1605.2,     -0.533,     -0.000,      1.264,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     118125,    701.379,      0.000,       0.14,       0.04,     120.68,       0.00,       -271
137,     605.28,     479031,     621.87,     621.87,     621.87,       0.00,       0.00,     605.28,       0.00,     1602.6,     1602.6,     -0.531,     -0.000,      1.265,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     118125,    702.712,      0.000,       0.14,       0.04,     120.68,       0.00,       -271
138,     608.03,     476109,     621.87,     621.87,     621.87,       0.00,       0.00,     608.03,       0.00,     1600.1,     1600.1,     -0.529,     -0.000,      1.265,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     118125,    704.006,      0.000,       0.13,       0.04,     120.68,       0.00,       -272
139,     610.72,     473281,     621.87,     621.87,     621.87,       0.00,       0.00,     610.72,       0.00,     1597.6,     1597.6,     -0.527,     -0.000,      1.265,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     118125,    705.263,      0.000,       0.13,       0.04,     120.69,       0.00,       -272
140,     613.34,     470294,     621.87,     621.87,     621.87,       0.00,       0.00,     613.34,       0.00,     1594.4,     1594.4,     -1.097,     -0.000,      1.265,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     118125,    705.263,     -1.218,       0.13,       0.04,     120.69,       0.00,       -273
141,     615.90,     467392,     621.87,     621.87,     621.87,       0.00,       0.01,     615.90,       0.00,     1591.2,     1591.2,     -1.093,     -0.000,      1.265,        1.0,        0.0,        0.5,      0.000,      0.381,      99000,     118221,    705.263,     -2.399,       0.13,       0.03,     120.69,       0.00,       -275
142,     618.39,     464572,     621.85,     621.87,     621.87,       0.00,       0.02,     618.39,       0.00,     1588.0,     1588.0,     -1.088,     -0.000,      1.265,        1.0,        0.0,        0.9,      0.000,      0.762,      99000,     118303,    705.263,     -3.542,       0.12,       0.03,     120.70,       0.00,       -276
143,     620.82,     461829,     621.82,     621.85,     621.85,       0.00,       0.03,     620.82,       0.00,     1584.9,     1584.9,     -1.084,     -0.000,      1.265,        1.0,        0.0,        1.7,      0.000,      1.369,      99000,     118445,    705.263,     -4.649,       0.12,       0.03,     120.70,       0.00,       -277
144,     623.18,     459156,     621.78,     621.82,     621.82,       0.00,       0.04,     623.18,       0.00,     1581.9,     1581.9,     -1.080,     -0.000,      1.265,        1.0,        0.0,        2.6,      0.000,      2.126,      99000,     118629,    705.263,     -5.719,       0.12,       0.03,     120.70,       0.00,       -278
145,     625.48,     456551,     621.71,     621.78,     621.78,       0.00,       0.06,     625.48,       0.00,     1578.9,     1578.9,     -1.075,     -0.000,      1.265,        1.0,        0.0,        3.7,      0.000,      2.956,      99000,     118838,    705.263,     -6.754,       0.11,       0.03,     120.71,       0.00,       -279
146,     627.72,     454006,     621.63,     621.71,     621.71,       0.00,       0.09,     627.72,       0.00,     1576.0,     1576.0,     -1.071,     -0.000,      1.265,        1.0,        0.0,        5.1,      0.000,      4.084,      99000,     119125,    705.263,     -7.754,       0.11,       0.03,     120.71,       0.00,       -280
147,     629.89,     451520,     621.52,     621.63,     621.63,       0.00,       0.11,     629.89,       0.00,     1573.0,     1573.0,     -1.067,     -0.000,      1.266,        1.0,        0.0,        6.5,      0.000,      5.207,      99000,     119421,    705.263,     -8.719,       0.11,       0.03,     120.71,       0.00,       -281
148,     631.99,     449079,     621.38,     621.52,     621.52,       0.00,       0.14,     631.99,       0.00,     1570.2,     1570.2,     -1.063,     -0.000,      1.266,        1.0,        0.0,        8.7,      0.000,      6.924,      99000,     119866,    705.263,     -9.649,       0.10,       0.03,     120.72,       0.00,       -282
149,     634.03,     446679,     621.19,     621.38,     621.38,       0.00,       0.18,     634.03,       0.00,     1567.3,     1567.3,     -1.059,     -0.000,      1.266,        1.0,        0.0,       11.1,      0.000,      8.781,      99000,     120356,    705.263,    -10.546,       0.10,       0.03,     120.72,       0.00,       -283
150,     636.01,     444315,     620.97,     621.19,     621.19,       0.00,       0.23,     636.01,       0.00,     1564.5,     1564.5,     -1.055,     -0.000,      1.266,        1.0,        0.0,       13.7,      0.000,     10.828,      99000,     120908,    705.263,    -11.409,       0.10,       0.03,     120.72,       0.00,       -284
